address,block,name,is_erc20,major_quote_liquidity_usd,stable_quote_liquidity_usd,native_quote_liquidity_usd,v2_liquidity_usd,v3_liquidity_usd,pool_count,max_pool_liquidity_usd,factory_count,error,pools_json
0x29b2525e11bc0b0e9e59f705f318601ea6756645,22252045,pltd,1,48995.725097856135,48995.725097856135,0.0,48995.725097856135,0.0,1,48995.725097856135,1,,"[{""pool"": ""0x4397c76088db8f16c15455eb943dd11f2df56545"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDT"", ""liquidity_usd"": 48995.725097856135}]"
0xc342774492b54ce5f8ac662113ed702fc1b34972,22315679,bego,1,6683.209527885438,111.96132129031223,6571.248206595125,6683.209527885438,0.0,2,6571.248206595125,1,,"[{""pool"": ""0x88503f48e437a377f1ac2892cbb3a5b09949fadd"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""WBNB"", ""liquidity_usd"": 6571.248206595125}, {""pool"": ""0x6c0f1726b9136fc8e8798db9bb5d0e6e5ffac830"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""BUSD"", ""liquidity_usd"": 111.96132129031223}]"
0x32b166e082993af6598a89397e82e123ca44e74e,22337425,health,1,21000.9485153119,0.0,21000.9485153119,21000.9485153119,0.0,1,21000.9485153119,1,,"[{""pool"": ""0xf375709dbde84d800642168c2e8ba751368e8d32"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""WBNB"", ""liquidity_usd"": 21000.9485153119}]"
0xae975a25646e6eb859615d0a147b909c13d31fed,22476695,ulme,1,2362907.0549594774,2362907.0549594774,0.0,2362907.0549594774,0.0,1,2362907.0549594774,1,,"[{""pool"": ""0xf18e5ec98541d073daa0864232b9398fa183e0d4"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDT"", ""liquidity_usd"": 2362907.0549594774}]"
0xc6548caf18e20f88cc437a52b6d388b0d54d830d,22535101,vtf,1,0.0576310064,0.0,0.0576310064,0.0576310064,0.0,1,0.0576310064,1,,"[{""pool"": ""0xd3bb6ac1bc4d97b974e0b8322bbe61f6a0339aca"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""WBNB"", ""liquidity_usd"": 0.0576310064}]"
0x489afbaed0ea796712c9a6d366c16ca3876d8184,22832427,moocakectx,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,[]
0x5dfc7f3ebbb9cbfe89bc3fb70f750ee229a59f8c,23106506,bbox,1,22386.215451333213,1.114745739263547,22385.10070559395,22386.215451333213,0.0,2,22385.10070559395,1,,"[{""pool"": ""0x7a2d2ec352ae6d5e4b5d74918d594e2a0a80b348"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""WBNB"", ""liquidity_usd"": 22385.10070559395}, {""pool"": ""0x50c4235c34c8ce1188b6a23f8c8ba4c4464dbfab"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDT"", ""liquidity_usd"": 1.114745739263547}]"
0x6666625ab26131b490e7015333f97306f05bf816,23241440,sdao,1,30614.250697945132,30614.026193953025,0.22450399210899954,30614.250697945132,0.0,2,30614.026193953025,1,,"[{""pool"": ""0x333896437125ff680f146f18c8a164be831c4c71"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDT"", ""liquidity_usd"": 30614.026193953025}, {""pool"": ""0xd4b602cf2f7706ac2fdb4a8c8ce8abc964b2bf38"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""WBNB"", ""liquidity_usd"": 0.22450399210899954}]"
0x6bc9b4976ba6f8c9574326375204ee469993d038,23467515,seaman,1,2044778.3710725354,2044778.3570813823,0.013991153029343879,2044778.3710725354,0.0,2,2044778.3570813823,1,,"[{""pool"": ""0x6637914482670f91f43025802b6755f27050b0a6"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDT"", ""liquidity_usd"": 2044778.3570813823}, {""pool"": ""0x2caa3ac2309c2c6846741af61f7f394471be673f"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""WBNB"", ""liquidity_usd"": 0.013991153029343879}]"
0x4e87880a72f6896e7e0a635a5838ffc89b13bd17,23474460,mbc_zzsh,1,21953.49777677816,21953.49777677816,0.0,21953.49777677816,0.0,1,21953.49777677816,1,,"[{""pool"": ""0x5b1bf836fba1836ca7ffce26f155c75dbfa4adf1"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDT"", ""liquidity_usd"": 21953.49777677816}]"
0x26f1457f067bf26881f311833391b52ca871a4b5,23649423,rfb,1,17186.81629590585,0.0,17186.81629590585,17186.81629590585,0.0,1,17186.81629590585,1,,"[{""pool"": ""0x03184aaa6ad4f7be876423d9967d1467220a544e"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""WBNB"", ""liquidity_usd"": 17186.81629590585}]"
0xddc0cff76bcc0ee14c3e73af630c029fe020f907,23695904,aes,1,128053.92015113393,128053.86346566994,0.056685464,128053.92015113393,0.0,2,128053.86346566994,1,,"[{""pool"": ""0x40ed17221b3b2d8455f4f1a05cac6b77c5f707e3"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDT"", ""liquidity_usd"": 128053.86346566994}, {""pool"": ""0xff12eaa67e9208ff795b172129452ba399fa4be0"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""WBNB"", ""liquidity_usd"": 0.056685464}]"
0x2b806e6d78d8111dd09c58943b9855910bade005,24349821,dfs,1,33400.68490512254,33400.68490512254,0.0,33400.68490512254,0.0,1,33400.68490512254,1,,"[{""pool"": ""0xb5951ff6e65d1b3c07ac1188039170a00aef8de2"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDT"", ""liquidity_usd"": 33400.68490512254}]"
0xc1bb12560468fb255a8e8431bdf883cc4cb3d278,24449918,gds,1,581529.6047457202,580740.9992482401,788.605497480099,581529.6047457202,0.0,3,580740.5076218036,1,,"[{""pool"": ""0x4526c263571eb57110d161b41df8fd073df3c44a"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDT"", ""liquidity_usd"": 580740.5076218036}, {""pool"": ""0x1b90edef0fae75a34d4bfe3473cdca81824653da"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""WBNB"", ""liquidity_usd"": 788.605497480099}, {""pool"": ""0x6980f5aa8e66974816fbb7f3154ef2f51e2125ef"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""BUSD"", ""liquidity_usd"": 0.4916264365170497}]"
0x449fea37d339a11efe1b181e5d5462464bba3752,24655771,bra,1,412327.39233566844,412327.33771480696,0.054620861494,412327.39233566844,0.0,2,412327.33771480696,1,,"[{""pool"": ""0x8f4ba1832611f0c364de7114bbff92ba676adf0e"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDT"", ""liquidity_usd"": 412327.33771480696}, {""pool"": ""0xd0927f29434a2384cd7fafc109b41942c8709eba"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""WBNB"", ""liquidity_usd"": 0.054620861494}]"
0xf887a2dac0dd432997c970bce597a94ead4a8c25,24705058,ufdao,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,[]
0xc6cb12df4520b7bf83f64c79c585b8462e18b6aa,25230702,bevo,1,89699.95543985796,0.0,89699.95543985796,89699.95543985796,0.0,1,89699.95543985796,1,,"[{""pool"": ""0xa6eb184a4b8881c0a4f7f12bbf682fd31de7a633"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""WBNB"", ""liquidity_usd"": 89699.95543985796}]"
0x1954b6bd198c29c3ecf2d6f6bc70a4d41ea1cc07,25430418,fdp,1,10619.21326082682,0.0,10619.21326082682,10619.21326082682,0.0,1,10619.21326082682,1,,"[{""pool"": ""0x6db8209c3583e7cecb01d3025c472d1eddbe49f3"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""WBNB"", ""liquidity_usd"": 10619.21326082682}]"
0x0025b42bfc22cbba6c02d23d4ec2abfcf6e014d4,25543755,sheep,1,23631.956606468073,0.0,23631.956606468073,23631.956606468073,0.0,1,23631.956606468073,1,,"[{""pool"": ""0x912dcfbf1105504fb4ff8ce351beb4d929ce9c24"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""WBNB"", ""liquidity_usd"": 23631.956606468073}]"
0x518281f34dbf5b76e6cdd3908a6972e8ec49e345,25729304,starlink,1,23707.3108634972,0.0,23707.3108634972,23707.3108634972,0.0,1,23707.3108634972,1,,"[{""pool"": ""0x425444da1410940cfdfb6a980bd16aa7a5376d6d"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""WBNB"", ""liquidity_usd"": 23707.3108634972}]"
0xd3d4b46db01c006fb165879f343fc13174a1ceeb,26685503,bigfi,1,214961.3283964392,214961.3283964392,0.0,214961.3283964392,0.0,1,214961.3283964392,1,,"[{""pool"": ""0xa269556edc45581f355742e46d2d722c5f3f551a"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDT"", ""liquidity_usd"": 214961.3283964392}]"
0xb5a0ce3acd6ec557d39afdcbc93b07a1e1a9e3fa,27470678,olife,1,22169.525266233737,0.0,22169.525266233737,22169.525266233737,0.0,1,22169.525266233737,1,,"[{""pool"": ""0x915c2dfc34e773dc3415fe7045bb1540f8bdae84"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""WBNB"", ""liquidity_usd"": 22169.525266233737}]"
0x5abde8b434133c98c36f4b21476791d95d888bf5,27863177,neverfall,1,781513.9094472304,781498.2639993518,15.645447878691167,781513.9094472304,0.0,2,781498.2639993518,1,,"[{""pool"": ""0x97a08a9fb303b4f6f26c5b3c3002ebd0e6417d2c"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDT"", ""liquidity_usd"": 781498.2639993518}, {""pool"": ""0xe99797863adba8f234f78127114966182091ce37"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""WBNB"", ""liquidity_usd"": 15.645447878691167}]"
0x9a1aef8c9ada4224ad774afdac07c24955c92a54,27960445,melo,1,184605.95914078222,184605.95914078222,0.0,184605.95914078222,0.0,1,184605.95914078222,1,,"[{""pool"": ""0x6a8c4448763c08adeb80adebf7a29b9477fa0628"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDT"", ""liquidity_usd"": 184605.95914078222}]"
0x7b8c378df8650373d82ceb1085a18fe34031784f,28133285,lw,1,201860.18571561415,201860.18571561415,0.0,201860.18571561415,0.0,1,201860.18571561415,1,,"[{""pool"": ""0x6d2d124acfe01c2d2adb438e37561a0269c6eabb"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDT"", ""liquidity_usd"": 201860.18571561415}]"
0x8bc6ce23e5e2c4f0a96429e3c9d482d74171215e,28466976,cs,1,3545933.319313915,3545933.319313915,0.0,3545933.319313915,0.0,1,3545933.319313915,1,,"[{""pool"": ""0x6bc2823de2c3718d3669c2e7036e1d888c4107a1"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDT"", ""liquidity_usd"": 3545933.319313915}]"
0xc748673057861a797275cd8a068abb95a902e8de,28593354,babydogecoin,1,18787502.818007942,21664.750732045748,18765838.067275897,18787502.818007942,0.0,5,18765838.067275897,1,,"[{""pool"": ""0xc736ca3d9b1e90af4230bd8f9626528b3d4e0ee0"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""WBNB"", ""liquidity_usd"": 18765838.067275897}, {""pool"": ""0xbf7cd39d07adaa953e1e0be47f97315955c9381b"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDT"", ""liquidity_usd"": 20711.797266989128}, {""pool"": ""0xed3f52c46280ad96485323fb6a51242cb4ca45f5"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""BUSD"", ""liquidity_usd"": 731.567241598784}, {""pool"": ""0x9ee8d173432852d90a1f7068222a58c0e5632921"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""DAI"", ""liquidity_usd"": 124.02329376639005}, {""pool"": ""0x573419ff5b1718d87e0adb92f80ddfb0e1a81a93"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDC"", ""liquidity_usd"": 97.36292969144765}]"
0xf3f1abae8bfeca054b330c379794a7bf84988228,28637846,fapen,1,3436.605798832895,0.0,3436.605798832895,3436.605798832895,0.0,1,3436.605798832895,1,,"[{""pool"": ""0x1d1043d07b842c97a948e51c50470fdc7a02b9da"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""WBNB"", ""liquidity_usd"": 3436.605798832895}]"
0xdd9b223aec6ea56567a62f21ff89585ff125632c,29116478,cfc,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,[]
0xc54aaecf5fa1b6c007d019a9d14dfb4a77cc3039,29304627,bunn,1,1.7681027243569962e-06,0.0,1.7681027243569962e-06,1.7681027243569962e-06,0.0,1,1.7681027243569962e-06,1,,"[{""pool"": ""0xb5a20ad3d522f1f43c50d8deab7cbac07a0cfa69"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""WBNB"", ""liquidity_usd"": 1.7681027243569962e-06}]"
0xed56784bc8f2c036f6b0d8e04cb83c253e4a6a94,29668034,bamboo,1,115540.425,0.0,115540.425,115540.425,0.0,1,115540.425,1,,"[{""pool"": ""0x0557713d02a15a69dea5dd4116047e50f521c1b1"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""WBNB"", ""liquidity_usd"": 115540.425}]"
0x1f415255f7e2a8546559a553e962de7bc60d7942,29891709,wgpt,1,493783.9645720934,493783.9645720934,0.0,493783.9645720934,0.0,1,493783.9645720934,1,,"[{""pool"": ""0x5a596eae0010e16ed3b021fc09bbf0b7f1b2d3cd"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDT"", ""liquidity_usd"": 493783.9645720934}]"
0xb47955b5b7eaf49c815ebc389850eb576c460092,30072293,apedao,1,42042.79338319122,42042.79338319122,0.0,42042.79338319122,0.0,1,42042.79338319122,1,,"[{""pool"": ""0xee2a9d05b943c1f33f3920c750ac88f74d0220c3"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDT"", ""liquidity_usd"": 42042.79338319122}]"
0x80121da952a74c06adc1d7f85a237089b57af347,30113117,ffist,1,110841.38199985729,110841.38199985729,0.0,110841.38199985729,0.0,1,110841.38199985729,1,,"[{""pool"": ""0x7a3adf2f6b239e64dab1738c695cf48155b6e152"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDT"", ""liquidity_usd"": 110841.38199985729}]"
0xb1da08c472567eb0ec19639b1822f578d39f3333,30119396,utopia,1,245833.48051097288,0.0,245833.48051097288,245833.48051097288,0.0,1,245833.48051097288,1,,"[{""pool"": ""0xfeef619a56fce9d003e20bf61393d18f62b0b2d5"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""WBNB"", ""liquidity_usd"": 245833.48051097288}]"
0x37e42b961ae37883bac2fc29207a5f88efa5db66,31108558,gss,1,55439.74448244397,55439.74448244397,0.0,55439.74448244397,0.0,1,55439.74448244397,1,,"[{""pool"": ""0x1ad2cb3c2606e6d5e45c339d10f81600bdbf75c0"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDT"", ""liquidity_usd"": 55439.74448244397}]"
0x64f291de10ecd36d5f7b64aaebc70943cface28e,31273018,eac,1,279966.74025978206,279966.7375263395,0.0027334425689038494,279966.74025978206,0.0,2,279966.7375263395,1,,"[{""pool"": ""0x6901c75c9a0b18687bd6f5764fe7fdd1dbcc316c"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDT"", ""liquidity_usd"": 279966.7375263395}, {""pool"": ""0x2e622d449dd0a91adb0d3a65a81f47414e964153"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""WBNB"", ""liquidity_usd"": 0.0027334425689038494}]"
0x0fdfcfc398ccc90124a0a41d920d6e2d0bd8ccf5,31528197,hct,1,28427.63575874015,0.0,28427.63575874015,28427.63575874015,0.0,1,28427.63575874015,1,,"[{""pool"": ""0xdbe783014cb0662c629439fbbba47e84f1b6f2ed"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""WBNB"", ""liquidity_usd"": 28427.63575874015}]"
0x595eac4a0ce9b7175a99094680fbe55a774b5464,31599443,bfctoken,1,84685.3311063279,84685.3311063279,0.0,84685.3311063279,0.0,1,84685.3311063279,1,,"[{""pool"": ""0x71e1949a1180c0f945fe47c96f88b1a898760c05"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDT"", ""liquidity_usd"": 84685.3311063279}]"
0xc98e183d2e975f0567115cb13af893f0e3c0d0bd,32021099,kub_split,1,8353.984423507547,8353.984423507547,0.0,8353.984423507547,0.0,1,8353.984423507547,1,,"[{""pool"": ""0xe4d038de672e226877db8fa2670c5ba9778155ff"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDT"", ""liquidity_usd"": 8353.984423507547}]"
0x12b3b6b1055b8ad1ae8f60a0b6c79a9825bcb4bc,32429591,zs,1,44350.45110325433,44350.45110325433,0.0,44350.45110325433,0.0,1,44350.45110325433,1,,"[{""pool"": ""0x162888d39cfb0990699ad1ea252521b2982ad690"", ""dex"": ""pancakeswap_v2"", ""kind"": ""v2"", ""quote"": ""USDT"", ""liquidity_usd"": 44350.45110325433}]"
