address,label,bytecode_len,unique_byte_pairs,tx_count,unique_callers,avg_gas,token_transfer_count,distinct_tokens,total_tvl_usd,log_tvl,is_erc20,is_verified,was_traded
0xffadb0bba4379dfabfb20ca6823f6ec439429ec2,1,22054.0,256.0,70.0,1.0,68365.9857142857,0.0,0.0,0.0,0.0,0,1,1
0xb84cbaf116eb90fd445dd5aeadfab3e807d2cbac,1,16047.0,253.0,1149.0,773.0,86000.11923411662,0.0,0.0,0.0,0.0,0,1,1
0x2db6c82ce72c8d7d770ba1b5f5ed0b6e075066d6,1,4744.0,231.0,152.0,37.0,307153.75657894736,119.0,1.0,76250427.18147495,7.882242286790361,1,1,1
0xf42c318dbfbaab0eee040279c6a2588fa01a961d,1,6525.0,234.0,23.0,23.0,89877.95652173914,19.0,1.0,590665.2266666666,5.771342139316172,0,1,1
0xe39fd820b58f83205db1d9225f28105971c3d309,1,24489.0,256.0,17.0,4.0,706158.8235294118,64.0,3.0,18112089.03058082,7.257968568280664,0,1,1
0x53fbcada1201a465740f2d64ecdf6fac425f9030,1,2385.0,198.0,311.0,53.0,572653.5819935692,0.0,0.0,0.0,0.0,0,1,1
0x800cfd4a2ba8ce93ea2cc814fce26c3635169017,1,11493.0,232.0,10.0,2.0,141213.3,3.0,1.0,21018.140125,4.322614945440746,0,1,1
0xe5c6f5fef89b64f36bfccb063962820136bac42f,1,7044.0,251.0,452.0,391.0,52214.93805309734,29.0,1.0,43956.6620669241,4.643034585970864,1,1,1
0x20e5e35ba29dc3b540a1aee781d0814d5c77bce6,1,2141.0,198.0,171.0,19.0,90707.1461988304,64.0,1.0,1494594.6444157083,6.174523712291233,0,1,1
0x280a8955a11fcd81d72ba1f99d265a48ce39ac2e,1,5238.0,247.0,38.0,25.0,45306.68421052631,75.0,1.0,2385892.5133515503,6.377651056435817,1,1,1
0x3335a88bb18fd3b6824b59af62b50ce494143333,1,14070.0,254.0,724.0,418.0,342255.8425414365,987.0,24.0,1049112.191882379,6.02082234801995,0,1,1
0x69422c7f237d70fcd55c218568a67d00dc4ea068,1,4722.0,234.0,67.0,10.0,188834.07462686568,0.0,0.0,0.0,0.0,0,1,1
0x76ea342bc038d665e8a116392c82552d2605eda1,1,11293.0,248.0,1.0,1.0,46504.0,49.0,1.0,30124.261994164106,4.4789308325829245,1,1,1
0x76ea342bc038d665e8a116392c82552d2605eda1,1,11293.0,248.0,1.0,1.0,46504.0,49.0,1.0,30124.261994164106,4.4789308325829245,1,1,1
0xd1456d1b9ceb59abd4423a49d40942a9485ceef6,1,12052.0,253.0,49.0,14.0,101268.1836734694,0.0,0.0,0.0,0.0,1,1,1
0xddadf1bf44363d07e750c20219c2347ed7d826b9,1,9191.0,247.0,4.0,3.0,48373.0,0.0,0.0,0.0,0.0,1,1,1
0x1a7981d87e3b6a95c1516eb820e223fe979896b3,1,11221.0,247.0,7903.0,5886.0,59547.37998228521,9713.0,4.0,33035870.09391859,7.518985762825715,1,1,1
0x8584ddbd1e28bca4bc6fb96bafe39f850301940e,1,5176.0,237.0,91.0,72.0,212720.3956043956,0.0,0.0,0.0,0.0,0,1,1
0x051ebd717311350f1684f89335bed4abd083a2b6,1,45.0,35.0,0.0,0.0,0.0,24.0,1.0,1389026.687806434,6.142710902715084,1,1,1
0x0c6c80d2061afa35e160f3799411d83bdeea0a5a,1,1414.0,179.0,96.0,1.0,1029806.1458333334,0.0,0.0,0.0,0.0,0,1,1
0x3541499cda8ca51b24724bb8e7ce569727406e04,1,1159.0,172.0,27.0,18.0,48420.666666666664,0.0,0.0,0.0,0.0,0,1,1
0x0e511aa1a137aad267dfe3a6bfca0b856c1a3682,1,22537.0,253.0,2541.0,497.0,117194.31365604093,5797.0,5.0,2600061.9215889424,6.414983858035517,1,1,1
0xc9fa8f4cfd11559b50c5c7f6672b9eea2757e1bd,1,8918.0,239.0,382.0,353.0,46116.01047120419,0.0,0.0,0.0,0.0,1,1,1
0x638a98bbb92a7582d07c52ff407d49664dc8b3ee,1,6674.0,217.0,22459.0,2956.0,391266.5171646111,14511.0,4.0,40350475.63081289,7.605848669093018,0,1,1
0x638a98bbb92a7582d07c52ff407d49664dc8b3ee,1,6674.0,217.0,22459.0,2956.0,391266.5171646111,14511.0,4.0,40350475.63081289,7.605848669093018,0,1,1
0x638a98bbb92a7582d07c52ff407d49664dc8b3ee,1,6674.0,217.0,22459.0,2956.0,391266.5171646111,14511.0,4.0,40350475.63081289,7.605848669093018,0,1,1
0x638a98bbb92a7582d07c52ff407d49664dc8b3ee,1,6674.0,217.0,22459.0,2956.0,391266.5171646111,14511.0,4.0,40350475.63081289,7.605848669093018,0,1,1
0x638a98bbb92a7582d07c52ff407d49664dc8b3ee,1,6674.0,217.0,22459.0,2956.0,391266.5171646111,14511.0,4.0,40350475.63081289,7.605848669093018,0,1,1
0x638a98bbb92a7582d07c52ff407d49664dc8b3ee,1,6674.0,217.0,22459.0,2956.0,391266.5171646111,14511.0,4.0,40350475.63081289,7.605848669093018,0,1,1
0x4d4d05e1205e3a412ae1469c99e0d954113aa76f,1,4973.0,233.0,29.0,2.0,943063.2068965518,923.0,14.0,7059.324350677909,3.848824652960293,0,1,1
0x6e799758cee75dae3d84e09d40dc416ecf713652,1,2068.0,209.0,978.0,160.0,1292477.163599182,10686.0,8.0,27370930.981863115,7.43728958541485,0,1,1
0xacd43e627e64355f1861cec6d3a6688b31a6f952,1,12304.0,248.0,18024.0,6682.0,334839.1448069241,11417.0,1.0,495134877.5231418,8.694723520184462,1,1,1
0xa1ce40702e15d0417a6c74d0bab96772f36f4e99,1,8390.0,236.0,11.0,7.0,169550.72727272726,0.0,0.0,0.0,0.0,0,1,1
0xf10bc5be84640236c71173d1809038af4ee19002,1,13006.0,255.0,1.0,1.0,53657.0,0.0,0.0,0.0,0.0,0,1,1
0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,1,1017.0,168.0,643.0,451.0,239367.5101088647,413.0,1.0,233211339.10659206,8.367749664551708,0,1,1
0x5f360c6b7b25dfbfa4f10039ea0f7ecfb9b02e60,1,1779.0,187.0,38.0,2.0,252965.15789473685,0.0,0.0,0.0,0.0,0,1,1
0x9f72dc67cec672bb99e3d02cbea0a21536a2b657,1,2015.0,191.0,210.0,95.0,312644.82380952383,0.0,0.0,0.0,0.0,0,1,1
0x044b75f554b886a065b9567891e45c79542d7357,1,11861.0,245.0,204.0,177.0,139698.8725490196,320.0,2.0,770480.6541887528,5.886762302263463,0,1,1
0x3d20601ac0ba9cae4564ddf7870825c505b69f1a,1,1159.0,173.0,76.0,54.0,581087.4078947369,18.0,5.0,494280.4184411813,5.693974284302282,0,1,1
0x7b190a928aa76eece5cb3e0f6b3bdb24fcdd9b4f,1,2112.0,200.0,19.0,4.0,256707.0,15.0,1.0,100378.90788337211,5.0016467928028865,0,1,1
0x4306b12f8e824ce1fa9604bbd88f2ad4f0fe3c54,1,7401.0,244.0,35.0,24.0,42475.02857142857,0.0,0.0,0.0,0.0,1,1,1
0x8ebd6c7d2b79ca4dc5fbdec239a8bb0f214212b8,1,4984.0,232.0,524.0,170.0,102460.86450381679,0.0,0.0,0.0,0.0,0,1,1
0x2b083beaac310cc5e190b1d2507038ccb03e7606,1,2054.0,207.0,1.0,1.0,137450.0,13.0,5.0,1885.1480335910235,3.2755757751715944,0,1,1
0xde59b88abefa5e6c8aa6d742eee0f887dab136ac,1,15869.0,256.0,545.0,322.0,51432.577981651375,280.0,1.0,124263.9261607936,5.094348566097018,1,1,1
0x5f58058c0ec971492166763c8c22632b583f667f,1,14351.0,248.0,362.0,131.0,385962.72651933704,589.0,32.0,3200169.3818830326,6.5051731014267045,0,1,1
0x35d8949372d46b7a3d5a56006ae77b215fc69bc0,1,1129.0,169.0,49871.0,14596.0,79856.99829560265,0.0,0.0,0.0,0.0,0,1,1
0x35d8949372d46b7a3d5a56006ae77b215fc69bc0,1,1129.0,169.0,49871.0,14596.0,79856.99829560265,0.0,0.0,0.0,0.0,0,1,1
0x35d8949372d46b7a3d5a56006ae77b215fc69bc0,1,1129.0,169.0,49871.0,14596.0,79856.99829560265,0.0,0.0,0.0,0.0,0,1,1
0x46f54d434063e5f1a2b2cc6d9aaa657b1b9ff82c,1,45.0,35.0,61.0,29.0,1048551.9016393443,0.0,0.0,0.0,0.0,0,1,1
0x46f54d434063e5f1a2b2cc6d9aaa657b1b9ff82c,1,45.0,35.0,61.0,29.0,1048551.9016393443,0.0,0.0,0.0,0.0,0,1,1
0x9f54e8eaa9658316bb8006e03fff1cb191aafbe6,1,12625.0,249.0,0.0,0.0,0.0,39.0,2.0,228609.85995015173,5.359096857312099,0,1,1
0xf7ef0d57277ad6c2babf87ab64ba61abdd2590d2,1,4622.0,230.0,7.0,6.0,438773.14285714284,1.0,1.0,7641.255,3.8832215247479986,1,1,1
0x8ce2f9286f50fbe2464bfd881fab8effc8dc584f,1,14946.0,245.0,1.0,1.0,46542.0,32.0,1.0,338307.2364368428,5.529312571230274,1,1,1
0x1f006f43f57c45ceb3659e543352b4fae4662df7,1,2112.0,200.0,24984.0,10721.0,146834.79454851104,13272.0,2.0,9639334.691331847,6.984047104905941,0,1,1
0x951d51baefb72319d9fbe941e1615938d89abfe2,1,16766.0,256.0,38.0,25.0,159696.31578947368,33.0,2.0,1312494.0516338607,6.11809767470492,1,1,1
0x31a4f372aa891b46ba44dc64be1d8947c889e9c6,1,13201.0,250.0,1354.0,1256.0,45653.2658788774,1663.0,1.0,447372.6437369997,5.6506703947879915,1,1,1
0x2d0e64b6bf13660a4c0de42a0b88144a7c10991f,1,15291.0,252.0,818.0,738.0,50689.53300733496,1120.0,1.0,650062.0039119213,5.8129554503740435,1,1,1
0x418c24191ae947a78c99fdc0e45a1f96afb254be,1,5562.0,227.0,382.0,8.0,50218.65445026178,0.0,0.0,0.0,0.0,1,1,1
0x8390a1da07e376ef7add4be859ba74fb83aa02d5,1,6646.0,245.0,11473.0,7828.0,49542.524448705655,43.0,3.0,25865.39951090159,4.4127359810408295,1,1,1
0xcb3b879ab11f825885d5add8bf3672596d35197c,1,21568.0,254.0,1.0,1.0,3408195.0,6.0,2.0,207815.73224227765,5.3176805115943315,0,1,1
0xb983e01458529665007ff7e0cddecdb74b967eb6,1,2276.0,201.0,458.0,267.0,292084.52620087337,1341.0,2.0,51819784.99110705,7.714495615074483,0,1,1
0xcc5fda5e3ca925bd0bb428c8b2669496ee43067e,1,5580.0,228.0,0.0,0.0,0.0,0.0,0.0,17426.95641272516,4.241246465095675,0,1,1
0xe68c1d72340aeefe5be76eda63ae2f4bc7514110,1,19064.0,256.0,11426.0,1271.0,66581.93234727814,73270.0,17.0,105844311.4634487,8.02466752619952,1,1,1
0x50ce56a3239671ab62f185704caedf626352741e,1,24348.0,256.0,1.0,1.0,47778.0,0.0,0.0,0.0,0.0,0,1,1
0xf2c8e860ca12cde3f3195423ecf54427a4f30916,1,10466.0,252.0,4076.0,1138.0,99970.91977428852,29.0,1.0,531722.3621130243,5.725685742153332,0,1,1
0x2320a28f52334d62622cc2eafa15de55f9987ed9,1,22157.0,256.0,590.0,260.0,306662.66101694916,0.0,0.0,0.0,0.0,0,1,1
0xc36a7887786389405ea8da0b87602ae3902b88a1,1,2141.0,198.0,801.0,354.0,187392.06491885142,280.0,1.0,7395170.041071761,6.8689482231381325,0,1,1
0x18775475f50557b96c63e8bbf7d75bfeb412082d,1,8763.0,247.0,5.0,1.0,598189.4,1.0,1.0,41785.732500000006,4.621038412955075,1,1,1
0x49ad262c49c7aa708cc2df262ed53b64a17dd5ee,1,855.0,134.0,7554.0,460.0,324181.5714853058,13754.0,3.0,207333407.85358062,8.316669288160966,0,1,1
0x7259e152103756e1616a77ae982353c3751a6a90,1,45.0,37.0,276.0,44.0,407504.115942029,0.0,0.0,0.0,0.0,0,1,1
0x7259e152103756e1616a77ae982353c3751a6a90,1,45.0,37.0,276.0,44.0,407504.115942029,0.0,0.0,0.0,0.0,0,1,1
0x84524baa1951247b3a2617a843e6ece915bb9674,1,24178.0,256.0,50.0,8.0,395729.14,47.0,7.0,168423.52114187952,5.226405321257104,0,1,1
0x12392f67bdf24fae0af363c24ac620a2f67dad86,1,7608.0,239.0,1087.0,286.0,281778.10579576815,505.0,1.0,244276550.42415997,8.387881780211869,1,1,1
0x6847259b2b3a4c17e7c43c54409810af48ba5210,1,11082.0,252.0,246.0,134.0,972442.3292682926,635.0,5.0,44811570.58224256,7.651390175279417,0,1,1
0xe3a0bc3483ae5a04db7ef2954315133a6f7d228e,1,12535.0,253.0,2.0,2.0,77349.5,1.0,1.0,1.6731424562670798,0.4270221036582027,0,1,1
0xf00a38376c8668fc1f3cd3daeef42e0e44a7fcdb,1,261.0,116.0,153.0,5.0,524035.81045751635,0.0,0.0,0.0,0.0,0,1,1
0x56ff4afd909aa66a1530fe69bf94c74e6d44500c,1,3386.0,222.0,14.0,6.0,40333.07142857143,0.0,0.0,0.0,0.0,1,1,1
0x531110418d8591c92e9cbbfc722db8ffb604fafd,1,15484.0,252.0,1.0,1.0,268906.0,30.0,8.0,539668.3619966323,5.732127763083756,0,1,1
0xde62e1b0edaa55aac5ffbe21984d321706418024,1,2054.0,213.0,54.0,2.0,542546.3333333334,62.0,7.0,414193.1823350132,5.617203994611646,0,1,1
0xc9f27a50f82571c1c8423a42970613b8dbda14ef,1,4067.0,191.0,1726.0,904.0,138933.60950173813,1469.0,3.0,29237325.165963516,7.4659376526748495,0,1,1
0x3d5bc3c8d13dcb8bf317092d84783c2697ae9258,1,1508.0,195.0,24075.0,8473.0,139342.07152647976,3.0,3.0,785.2041973893831,2.8955353581029732,0,1,1
0x369cbc5c6f139b1132d3b91b87241b37fc5b971f,1,24444.0,256.0,517.0,238.0,2757735.5280464217,452.0,3.0,557206759.5510594,8.746016377048782,0,1,1
0x04c80bb477890f3021f03b068238836ee20aa0b8,1,16571.0,254.0,85.0,55.0,63577.48235294117,15.0,1.0,60785.84576433834,4.783809608383896,1,1,1
0xa88800cd213da5ae406ce248380802bd53b47647,1,4419.0,210.0,151828.0,19.0,296251.76226387755,830725.0,1232.0,21136270631.227222,10.32502836108283,0,1,1
0xdbb20a979a92cccce15229e41c9b082d5b5d7e31,1,16530.0,254.0,217.0,122.0,59206.26267281106,854.0,2.0,6297940.225721838,6.799198603352957,1,1,1
